28 34 14799
12042 12847.5 14823 21600 6950
regional : 577376, -2049, 5057, 95.15, 116400, 1
major : 573980, 264, -242, 48.84, 248250, 3
regional : 170683, 2611, 5450, 75.24, 131400, 2
regional : 954360, 3915, -35, 94.82, 147400, 2
major : 387608, -1104, -675, 55.11, 177750, 2
major : 315848, 302, 6203, 50.49, 235000, 3
major : 561317, -201, 1964, 76.67, 208750, 1
regional : 247240, 6779, 723, 68.64, 139000, 2
regional : 534531, -2836, 4332, 98.56, 147800, 2
regional : 421291, 708, -283, 74.36, 113600, 2
regional : 244032, 452, 5365, 71.72, 157800, 2
regional : 901768, -1650, -1155, 69.85, 100800, 2
major : 337164, 19, 1445, 48.73, 212750, 2
regional : 420310, -437, 1136, 100.98, 168200, 1
major : 614004, -6396, -1861, 69.41, 140250, 3
regional : 730621, -4401, -2690, 108.02, 143000, 2
major : 766338, -515, -2242, 74.58, 237250, 2
regional : 591766, -1370, 4486, 77.22, 120600, 2
regional : 317969, -2073, -5250, 75.35, 135200, 2
major : 611038, -1520, -720, 69.96, 141750, 3
regional : 328140, 231, 2743, 82.61, 103800, 2
hub : 927166, 6657, 236, 56.43, 186000, 4
regional : 761992, 505, 456, 79.86, 125600, 2
regional : 230731, -3079, -6282, 79.2, 163200, 1
major : 948108, -198, 30, 70.84, 241750, 2
regional : 871898, 2698, -5895, 97.13, 130000, 2
regional : 548890, -5879, -3738, 98.67, 173400, 1
regional : 927692, 1091, 3942, 100.21, 180000, 1
regional : 227851, -1777, -2663, 92.73, 100600, 1
major : 530421, 266, -996, 65.12, 169750, 2
major : 828895, 2449, -2059, 49.06, 176500, 2
hub : 240748, -1189, 1453, 66.0, 297900, 5
regional : 229431, 280, -4859, 105.49, 152600, 1
hub : 545206, -1048, -2798, 42.24, 191100, 4
business : 3437380050, 194, 4, [337164, 573980]
economy : 4672928945, 156, 1, [170683, 730621]
luxury : 8795813105, 103, 2, [954360, 337164]
first : 1943639014, 142, 1, [420310, 534531]
economy : 2849869074, 193, 2, [315848, 614004]
economy : 5726256313, 146, 3, [420310, 227851]
economy : 4633540865, 46, 1, [573980, 240748]
economy : 2633979942, 59, 2, [591766, 420310]
economy : 5290395273, 51, 5, [229431, 761992]
business : 6083543917, 63, 3, [730621, 534531]
business : 4712101101, 146, 0, [927166, 730621]
economy : 7879309798, 182, 3, [534531, 421291]
economy : 8067268064, 138, 6, [247240, 240748]
economy : 2322211736, 118, 1, [954360, 534531]
economy : 9224320209, 42, 2, [573980, 766338]
economy : 6605048002, 44, 1, [328140, 828895]
economy : 8476942917, 42, 4, [577376, 828895]
economy : 3214992914, 150, 2, [901768, 561317]
business : 9501663446, 104, 9, [611038, 871898]
economy : 4849907989, 134, 0, [766338, 954360]
economy : 7876512036, 63, 3, [766338, 573980]
business : 2393963553, 196, 3, [611038, 577376]
luxury : 2264122750, 124, 1, [548890, 614004]
economy : 5804154834, 116, 0, [548890, 577376]
economy : 8598331130, 151, 0, [730621, 534531]
economy : 3760627933, 103, 4, [766338, 420310]
first : 2899173467, 152, 1, [548890, 948108]
economy : 5713630228, 194, 4, [240748, 315848]
first : 1973934875, 176, 0, [927166, 577376]
first : 3349970751, 145, 2, [530421, 611038]
economy : 2606586705, 198, 0, [766338, 240748]
economy : 2394488556, 80, 2, [337164, 577376]
business : 2257910550, 113, 2, [901768, 766338]
business : 5634878017, 118, 3, [534531, 761992]
economy : 3679666558, 117, 3, [901768, 227851]
first : 5822893472, 146, 1, [315848, 927692]
economy : 9314104639, 112, 6, [240748, 611038]
economy : 2528741945, 191, 3, [577376, 328140]
economy : 7681851424, 143, 2, [244032, 420310]
economy : 3716886924, 129, 3, [927166, 420310]
business : 5771446147, 58, 0, [315848, 954360]
economy : 5267026790, 142, 8, [230731, 901768]
economy : 2547523318, 164, 2, [387608, 561317]
economy : 6936832314, 57, 2, [548890, 611038]
economy : 3316314079, 124, 2, [611038, 170683]
economy : 2997230852, 72, 2, [614004, 730621]
economy : 3139364745, 179, 1, [315848, 573980]
business : 9451104782, 78, 1, [548890, 387608]
economy : 3099666417, 166, 1, [337164, 315848]
economy : 1180440350, 72, 1, [530421, 611038]
economy : 8976129121, 110, 1, [227851, 730621]
first : 9461002113, 177, 2, [591766, 170683]
economy : 1251846157, 76, 0, [230731, 530421]
business : 7026196341, 190, 2, [315848, 337164]
economy : 4873088864, 137, 0, [614004, 954360]
economy : 4553382242, 142, 1, [766338, 901768]
business : 6705759377, 63, 7, [954360, 548890]
business : 7037682674, 198, 2, [328140, 614004]
economy : 8341894704, 107, 1, [421291, 548890]
economy : 8628087953, 135, 1, [828895, 573980]
economy : 8498950869, 164, 0, [240748, 534531]
economy : 2465840785, 121, 1, [534531, 227851]
economy : 9420682201, 167, 2, [954360, 545206]
economy : 8610469006, 41, 1, [577376, 230731]
economy : 3713980356, 156, 2, [170683, 545206]
economy : 8449217346, 76, 0, [227851, 614004]
economy : 3886958805, 115, 1, [766338, 591766]
business : 5509463632, 46, 3, [761992, 337164]
economy : 3403515955, 164, 1, [328140, 227851]
economy : 6747819123, 194, 3, [315848, 730621]
economy : 2668816678, 84, 1, [247240, 577376]
economy : 8707645747, 185, 0, [548890, 948108]
economy : 8876330246, 141, 2, [761992, 420310]
economy : 6043019749, 131, 1, [530421, 828895]
economy : 6351204403, 137, 1, [901768, 315848]
first : 5792321958, 41, 8, [614004, 545206]
economy : 4260434792, 77, 1, [577376, 337164]
business : 9917082649, 116, 2, [530421, 573980]
economy : 9473814039, 56, 8, [948108, 573980]
economy : 7874657805, 168, 2, [530421, 927166]
economy : 1756345233, 149, 0, [244032, 766338]
economy : 4704056955, 138, 0, [828895, 421291]
economy : 2049520618, 145, 1, [766338, 315848]
first : 1227435368, 186, 10, [611038, 240748]
economy : 4721700245, 128, 2, [577376, 328140]
economy : 2439909865, 191, 4, [420310, 530421]
economy : 5462672060, 141, 1, [545206, 730621]
business : 7445099948, 42, 6, [420310, 244032]
first : 1359603117, 65, 4, [828895, 244032]
economy : 9486377012, 191, 1, [230731, 591766]
economy : 2161851807, 56, 2, [730621, 871898]
economy : 2487629933, 56, 1, [315848, 387608]
economy : 6913077669, 145, 6, [561317, 244032]
economy : 3870220474, 109, 2, [901768, 871898]
economy : 9928498943, 112, 4, [730621, 387608]
economy : 3611339683, 180, 4, [337164, 317969]
business : 3414738481, 163, 2, [244032, 561317]
economy : 3479064604, 56, 2, [954360, 761992]
economy : 2006963040, 124, 2, [761992, 421291]
economy : 8502603286, 104, 2, [577376, 954360]
economy : 8476141964, 111, 3, [871898, 534531]
economy : 2980280227, 155, 2, [337164, 548890]
economy : 4627469737, 90, 2, [614004, 244032]
economy : 6632415592, 179, 2, [244032, 761992]
business : 9511600136, 177, 5, [227851, 927692]
economy : 2671690801, 195, 1, [954360, 317969]
economy : 8081958181, 129, 2, [530421, 328140]
economy : 1297111527, 152, 4, [614004, 730621]
business : 5644737644, 148, 3, [614004, 227851]
economy : 5608428553, 60, 1, [614004, 927166]
economy : 4194686215, 147, 6, [244032, 420310]
economy : 8345860845, 81, 2, [927692, 240748]
economy : 1293797422, 59, 1, [573980, 315848]
economy : 3820181923, 105, 2, [534531, 614004]
economy : 8068373211, 83, 0, [421291, 954360]
economy : 8539447953, 127, 2, [247240, 954360]
economy : 1086677707, 102, 0, [828895, 337164]
economy : 7429833160, 102, 2, [244032, 230731]
economy : 7697066732, 40, 0, [927692, 611038]
business : 6659425673, 55, 1, [561317, 317969]
economy : 5860771925, 200, 1, [761992, 420310]
economy : 1404080445, 75, 0, [611038, 614004]
economy : 3873353574, 68, 0, [548890, 561317]
economy : 5692139462, 180, 0, [387608, 244032]
economy : 3938556638, 76, 1, [591766, 927692]
economy : 5949149383, 196, 1, [244032, 545206]
economy : 3655986811, 125, 0, [948108, 871898]
economy : 6321210015, 82, 3, [420310, 948108]
luxury : 7627579777, 92, 3, [591766, 927166]
economy : 4944374931, 122, 8, [534531, 247240]
economy : 7243697263, 45, 4, [927166, 328140]
business : 6237676175, 75, 2, [229431, 927692]
business : 7679389891, 150, 2, [954360, 871898]
economy : 2872986349, 55, 2, [828895, 227851]
business : 1035583275, 100, 1, [577376, 591766]
economy : 7369302558, 169, 1, [614004, 230731]
economy : 7372135125, 149, 2, [766338, 244032]
economy : 5574778345, 176, 1, [230731, 948108]
economy : 8295536677, 61, 1, [611038, 577376]
economy : 2952874494, 162, 2, [828895, 561317]
luxury : 1950018334, 185, 0, [761992, 337164]
economy : 4065037921, 152, 7, [561317, 420310]
economy : 9094075279, 109, 2, [948108, 561317]
business : 6206864368, 85, 1, [573980, 420310]
business : 9025750222, 46, 2, [954360, 170683]
economy : 5672876715, 130, 4, [244032, 766338]
first : 7617048465, 73, 3, [871898, 240748]
economy : 9749064250, 66, 1, [927166, 315848]
economy : 6745534110, 107, 1, [761992, 317969]
economy : 2799208314, 162, 1, [240748, 927692]
business : 6979387657, 85, 2, [871898, 766338]
economy : 2417623614, 49, 2, [954360, 573980]
economy : 5717559624, 191, 1, [244032, 611038]
first : 9581771960, 106, 4, [561317, 548890]
business : 9056544183, 133, 1, [545206, 954360]
economy : 1753173002, 118, 0, [591766, 230731]
economy : 1767195518, 71, 1, [227851, 871898]
economy : 7140268381, 164, 4, [170683, 240748]
business : 6636761739, 64, 0, [871898, 730621]
economy : 6957740676, 92, 2, [761992, 614004]
business : 7578949200, 177, 1, [828895, 927692]
economy : 1754377610, 46, 1, [927166, 227851]
business : 6001547735, 72, 10, [337164, 871898]
economy : 3545754141, 94, 0, [230731, 548890]
economy : 9521887550, 193, 1, [328140, 170683]
first : 6332969956, 71, 1, [244032, 545206]
economy : 5382860974, 161, 4, [561317, 317969]
economy : 1495045051, 103, 0, [545206, 591766]
economy : 3653677630, 52, 2, [421291, 328140]
economy : 3491579193, 90, 3, [927166, 387608]
economy : 2979312922, 192, 2, [871898, 534531]
business : 8146569162, 181, 1, [766338, 230731]
first : 1199436218, 177, 2, [421291, 337164]
economy : 2031878773, 87, 0, [229431, 230731]
economy : 8180014127, 79, 0, [548890, 901768]
economy : 4136003259, 58, 9, [548890, 247240]
economy : 3894868694, 70, 0, [387608, 229431]
first : 7011010611, 120, 1, [229431, 317969]
economy : 2917355178, 109, 0, [927166, 247240]
economy : 4848799953, 177, 1, [614004, 561317]
economy : 1668609719, 147, 8, [387608, 927166]
economy : 5903675875, 52, 8, [591766, 766338]
economy : 8252980954, 57, 2, [328140, 244032]
economy : 3849266112, 153, 3, [954360, 230731]
economy : 2832225253, 67, 2, [954360, 828895]
economy : 9497545539, 140, 2, [901768, 229431]
economy : 8443092522, 82, 0, [591766, 871898]
economy : 7506008207, 125, 2, [170683, 240748]
economy : 9921373592, 107, 0, [954360, 573980]
economy : 9912411655, 143, 1, [247240, 954360]
business : 6312030067, 128, 1, [828895, 387608]
economy : 5889113703, 116, 1, [240748, 954360]
economy : 6027622056, 100, 0, [230731, 901768]
economy : 9959015486, 77, 0, [927692, 315848]
economy : 8041391780, 87, 2, [227851, 927166]
first : 5275428241, 181, 6, [545206, 170683]
business : 3342599681, 103, 8, [534531, 337164]
economy : 9949214320, 163, 5, [229431, 591766]
economy : 4890191386, 135, 5, [534531, 591766]
economy : 7348675123, 58, 1, [730621, 577376]
business : 1104012236, 195, 1, [591766, 927166]
economy : 7957034264, 61, 0, [927692, 227851]
economy : 4304718706, 116, 2, [611038, 948108]
business : 3431131953, 157, 2, [614004, 761992]
business : 5625628786, 194, 4, [387608, 871898]
economy : 5423140061, 119, 0, [315848, 229431]
business : 6619321158, 137, 2, [871898, 240748]
economy : 5241260414, 175, 3, [229431, 548890]
economy : 1804599942, 148, 1, [337164, 328140]
economy : 7232682023, 142, 2, [901768, 247240]
economy : 7392759596, 191, 4, [561317, 927692]
first : 6614763538, 166, 6, [611038, 530421]
economy : 1468603730, 127, 3, [328140, 927692]
economy : 7437093890, 112, 3, [328140, 315848]
business : 6486910310, 60, 2, [170683, 328140]
economy : 3607573457, 163, 2, [871898, 530421]
economy : 1119551399, 186, 2, [766338, 761992]
economy : 8153875335, 132, 0, [421291, 591766]
first : 8749237458, 191, 9, [240748, 420310]
business : 5719849883, 60, 1, [420310, 927166]
economy : 1011954976, 114, 5, [573980, 328140]
economy : 4691414008, 135, 2, [534531, 337164]
economy : 6596428700, 87, 5, [317969, 730621]
business : 7139859343, 114, 1, [730621, 901768]
first : 4238314263, 69, 1, [240748, 927692]
economy : 4464976727, 130, 1, [901768, 328140]
economy : 6360422877, 95, 2, [954360, 534531]
economy : 9354000425, 62, 0, [927692, 761992]
economy : 2869068023, 98, 1, [573980, 927692]
economy : 4974629465, 91, 10, [766338, 948108]
economy : 9694212185, 178, 9, [530421, 548890]
economy : 3811976190, 164, 1, [577376, 948108]
business : 9945321896, 42, 2, [170683, 591766]
business : 3163529520, 128, 0, [420310, 828895]
economy : 3970385606, 65, 1, [247240, 387608]
economy : 7798601995, 80, 1, [927692, 230731]
economy : 4926717323, 154, 1, [534531, 766338]
business : 9523767479, 60, 2, [730621, 828895]
economy : 2377510001, 95, 8, [591766, 927166]
economy : 7833209179, 70, 5, [611038, 240748]
economy : 9764733252, 124, 2, [230731, 761992]
economy : 5344948077, 81, 1, [240748, 337164]
economy : 2309821324, 84, 4, [577376, 328140]
business : 8285067887, 48, 2, [954360, 545206]
economy : 8491628588, 147, 0, [948108, 420310]
business : 2226007833, 74, 3, [247240, 328140]
economy : 8099585722, 118, 4, [247240, 328140]
economy : 6148582922, 151, 2, [420310, 927692]
economy : 7325031233, 151, 1, [927166, 230731]
first : 8408572367, 151, 1, [420310, 229431]
economy : 3941194837, 76, 2, [954360, 766338]
economy : 7320530484, 172, 3, [317969, 530421]
economy : 1604213532, 177, 1, [561317, 611038]
first : 9965353923, 128, 5, [828895, 730621]
business : 5157905064, 134, 2, [901768, 530421]
luxury : 6159075054, 122, 5, [927166, 421291]
first : 4714135962, 87, 4, [247240, 387608]
economy : 2498260139, 88, 2, [421291, 230731]
economy : 4428174611, 145, 2, [244032, 530421]
economy : 9401223873, 122, 5, [317969, 534531]
economy : 8403988265, 113, 4, [328140, 948108]
economy : 7308963060, 76, 1, [420310, 534531]
economy : 1031531375, 189, 10, [315848, 530421]
economy : 3391244944, 196, 2, [761992, 229431]
business : 6532666002, 80, 2, [530421, 315848]
business : 8963504163, 128, 1, [591766, 611038]
economy : 7904359186, 79, 1, [614004, 420310]
business : 3138450829, 200, 0, [530421, 240748]
first : 4786988154, 49, 3, [227851, 828895]
economy : 7852495759, 84, 2, [828895, 561317]
first : 1382157321, 176, 1, [611038, 244032]
economy : 2998963827, 46, 2, [828895, 548890]
economy : 8989752635, 54, 4, [614004, 328140]
economy : 3675301270, 74, 2, [247240, 901768]
economy : 3410970718, 108, 0, [573980, 328140]
economy : 7549697154, 85, 1, [948108, 871898]
economy : 2908520401, 42, 2, [577376, 387608]
economy : 6043741693, 53, 4, [530421, 230731]
economy : 7821403469, 77, 2, [317969, 548890]
economy : 4653456722, 44, 5, [530421, 229431]
economy : 2835586591, 111, 5, [328140, 954360]
first : 3905735301, 165, 2, [611038, 954360]
economy : 3440624188, 111, 2, [328140, 828895]
first : 7708490296, 148, 8, [954360, 244032]
economy : 9839327193, 119, 0, [315848, 761992]
first : 8299839115, 187, 3, [244032, 901768]
economy : 3383388074, 101, 1, [591766, 420310]
economy : 4084662238, 200, 4, [611038, 244032]
economy : 2111204540, 190, 0, [901768, 387608]
first : 9233702092, 162, 0, [828895, 561317]
business : 9106162898, 56, 5, [229431, 901768]
business : 8730469080, 116, 1, [766338, 954360]
economy : 3767507715, 61, 8, [954360, 328140]
business : 9568064065, 80, 1, [230731, 901768]
economy : 8414890336, 98, 0, [871898, 545206]
economy : 5488771868, 75, 2, [227851, 421291]
economy : 5168073463, 67, 4, [315848, 730621]
economy : 6021216615, 125, 1, [573980, 230731]
economy : 3018961680, 44, 3, [766338, 761992]
economy : 2671992927, 169, 0, [828895, 421291]
business : 9194029042, 175, 0, [561317, 247240]
economy : 2995310419, 51, 2, [315848, 548890]
economy : 8895598752, 152, 1, [244032, 534531]
business : 3113445990, 196, 1, [244032, 227851]
economy : 2653168258, 78, 8, [611038, 761992]
business : 5256214258, 52, 1, [561317, 247240]
business : 5566546705, 146, 0, [561317, 948108]
business : 6440926912, 77, 2, [766338, 948108]
economy : 5046884630, 102, 1, [317969, 247240]
economy : 5664069686, 123, 0, [230731, 927692]
economy : 2164018932, 141, 0, [229431, 730621]
economy : 6347721782, 54, 2, [420310, 229431]
economy : 7450723539, 52, 1, [247240, 611038]
economy : 2340499185, 159, 3, [828895, 730621]
economy : 9441359056, 161, 3, [534531, 577376]
economy : 6904829284, 101, 4, [387608, 927692]
economy : 4055553996, 48, 1, [548890, 591766]
business : 9530807607, 113, 1, [244032, 247240]
economy : 5916818350, 112, 2, [927692, 545206]
economy : 9382196208, 99, 4, [828895, 730621]
economy : 9367950537, 147, 2, [577376, 545206]
economy : 7179902996, 140, 1, [573980, 548890]
economy : 5195962293, 110, 1, [387608, 315848]
business : 7650568692, 112, 1, [577376, 591766]
economy : 1168443270, 140, 2, [766338, 317969]
economy : 7338387740, 64, 2, [420310, 577376]
economy : 8475207979, 137, 5, [240748, 761992]
first : 8295758690, 40, 4, [315848, 614004]
economy : 8374106008, 121, 8, [317969, 948108]
first : 7633798759, 115, 5, [828895, 244032]
business : 1750094873, 159, 5, [534531, 730621]
economy : 7128078637, 175, 1, [828895, 317969]
economy : 1355398582, 174, 3, [227851, 548890]
business : 4505904790, 75, 8, [611038, 948108]
economy : 8267730358, 149, 3, [240748, 247240]
economy : 1385767858, 116, 1, [828895, 337164]
business : 4575409446, 100, 0, [530421, 614004]
economy : 5235123118, 186, 2, [828895, 240748]
economy : 2225702872, 180, 0, [247240, 227851]
economy : 5480231060, 137, 2, [227851, 244032]
economy : 7850656481, 69, 2, [548890, 328140]
economy : 2509768739, 46, 1, [328140, 530421]
business : 1485811460, 172, 0, [240748, 871898]
first : 6557464472, 72, 0, [766338, 948108]
economy : 9874030533, 80, 0, [240748, 230731]
economy : 3079082680, 192, 6, [761992, 247240]
economy : 5891112303, 40, 0, [420310, 530421]
economy : 9180260436, 78, 3, [730621, 247240]
economy : 3156979768, 91, 3, [954360, 534531]
economy : 4107168199, 73, 1, [614004, 534531]
economy : 3881686644, 88, 0, [927692, 420310]
economy : 9960775375, 147, 3, [387608, 828895]
economy : 5612991368, 47, 7, [611038, 317969]
economy : 5422924111, 107, 8, [761992, 545206]
economy : 8419667564, 53, 1, [948108, 421291]
economy : 6184579053, 101, 2, [545206, 230731]
economy : 2083703079, 113, 4, [591766, 247240]
economy : 6017791691, 162, 9, [901768, 828895]
first : 2733085891, 171, 1, [561317, 614004]
economy : 2461369129, 65, 4, [230731, 387608]
economy : 3266745239, 164, 2, [315848, 244032]
first : 6776701541, 125, 1, [948108, 244032]
economy : 4856160894, 198, 1, [573980, 337164]
economy : 6958419915, 64, 1, [227851, 328140]
economy : 2725654387, 96, 3, [170683, 420310]
economy : 4589232876, 45, 1, [948108, 545206]
economy : 5133184490, 178, 1, [927166, 730621]
economy : 6172231780, 50, 10, [229431, 573980]
economy : 1781024858, 124, 1, [247240, 761992]
economy : 8188378521, 197, 0, [244032, 337164]
economy : 9274978081, 131, 1, [545206, 530421]
economy : 5955345711, 68, 1, [421291, 828895]
business : 6400797885, 136, 7, [611038, 761992]
first : 8465576753, 90, 3, [954360, 534531]
economy : 8172218991, 61, 4, [761992, 901768]
business : 2059069875, 80, 0, [927166, 545206]
economy : 1200253411, 150, 5, [328140, 577376]
economy : 9307627083, 171, 0, [328140, 927166]
luxury : 8015615390, 85, 2, [828895, 244032]
business : 1022759858, 191, 2, [948108, 561317]
economy : 5274888083, 55, 1, [170683, 614004]
economy : 6387253767, 53, 1, [954360, 315848]
business : 9160718516, 89, 0, [761992, 954360]
business : 3886501311, 69, 1, [871898, 548890]
economy : 2349258741, 68, 1, [591766, 561317]
economy : 8054166779, 93, 0, [561317, 328140]
economy : 9831449528, 127, 2, [573980, 871898]
economy : 8392133975, 78, 1, [227851, 170683]
luxury : 5658892791, 102, 1, [577376, 337164]
economy : 1392846348, 47, 1, [766338, 948108]
first : 6347728385, 159, 0, [927166, 548890]
economy : 1452938046, 161, 4, [766338, 317969]
economy : 9450855983, 50, 3, [561317, 315848]
economy : 6143398055, 82, 2, [871898, 766338]
economy : 7969448923, 195, 0, [948108, 240748]
economy : 1713038497, 71, 3, [948108, 170683]
business : 3096988105, 45, 4, [421291, 828895]
business : 2670492700, 59, 2, [170683, 387608]
economy : 3584337736, 144, 2, [240748, 548890]
economy : 5344815062, 189, 0, [230731, 611038]
luxury : 6295520940, 156, 2, [244032, 315848]
first : 3103556178, 73, 3, [229431, 315848]
economy : 1973407879, 106, 1, [927692, 227851]
economy : 4239303223, 51, 1, [548890, 730621]
economy : 6659354025, 166, 1, [247240, 591766]
economy : 1832963486, 181, 0, [561317, 337164]
economy : 9045193389, 194, 9, [317969, 328140]
business : 7331082849, 82, 0, [577376, 871898]
economy : 9575515278, 111, 0, [170683, 573980]
first : 8583964215, 58, 10, [247240, 317969]
economy : 5195475978, 96, 6, [534531, 577376]
economy : 5927480335, 183, 1, [573980, 828895]
economy : 8770891670, 119, 2, [315848, 229431]
economy : 2566680025, 104, 1, [247240, 227851]
economy : 2514855682, 77, 2, [530421, 828895]
economy : 3844544405, 52, 0, [614004, 611038]
