3 10 9729
11970 14445.0 18333 18360 6650
regional : 267593, 44, -1096, 74.03, 102600, 1
major : 781975, 1704, 0, 47.63, 237250, 2
major : 643504, -1624, -2096, 44.55, 194000, 2
major : 559233, 873, 443, 69.96, 196000, 1
hub : 919072, 134, -1780, 59.95, 253500, 2
major : 422578, 1878, 1496, 55.22, 199500, 1
regional : 655078, -736, 341, 94.49, 108000, 1
major : 954691, 2638, -1366, 53.46, 169250, 3
regional : 599912, 812, 29, 84.15, 148000, 1
major : 771686, -2117, 112, 69.52, 208000, 2
business : 7919823383, 163, 3, [267593, 771686]
economy : 3299884038, 44, 1, [781975, 655078]
economy : 3281613785, 91, 1, [954691, 781975]
economy : 8343567409, 72, 0, [954691, 643504]
business : 3708396064, 113, 3, [422578, 267593]
economy : 4383237045, 162, 1, [655078, 422578]
economy : 1448304621, 133, 1, [599912, 422578]
first : 4821248393, 196, 2, [655078, 559233]
economy : 9691668977, 68, 7, [267593, 559233]
business : 9434107708, 102, 1, [267593, 919072]
economy : 2089908084, 107, 1, [771686, 781975]
economy : 8643678627, 195, 1, [599912, 771686]
luxury : 2461828947, 176, 10, [422578, 599912]
economy : 3752771262, 198, 8, [599912, 422578]
economy : 7891542519, 182, 1, [599912, 643504]
luxury : 6406045238, 175, 0, [655078, 559233]
economy : 1005504157, 163, 4, [643504, 781975]
economy : 4261284446, 118, 2, [559233, 919072]
business : 1563483675, 94, 0, [643504, 771686]
economy : 3217398369, 152, 2, [422578, 771686]
first : 6570777580, 114, 3, [422578, 267593]
business : 8837317541, 109, 2, [599912, 781975]
first : 6146145242, 170, 3, [267593, 919072]
first : 7949019925, 139, 2, [267593, 643504]
economy : 2775456154, 149, 1, [599912, 559233]
business : 9519205958, 57, 1, [655078, 919072]
economy : 3002116785, 192, 0, [781975, 771686]
business : 9839528740, 52, 2, [643504, 954691]
economy : 1103948642, 89, 7, [422578, 954691]
business : 8406018030, 81, 9, [599912, 954691]
business : 7399921934, 45, 2, [643504, 954691]
economy : 4066412730, 88, 8, [771686, 919072]
economy : 9374634065, 181, 1, [655078, 422578]
business : 5215381414, 107, 6, [599912, 422578]
business : 2200483079, 153, 7, [655078, 267593]
economy : 6342046663, 56, 0, [422578, 655078]
business : 1175483220, 75, 1, [559233, 954691]
economy : 1445985593, 189, 3, [655078, 954691]
business : 3068053464, 131, 7, [919072, 771686]
economy : 6361964669, 44, 0, [559233, 771686]
economy : 7574885725, 141, 1, [559233, 655078]
economy : 1889747259, 60, 2, [422578, 771686]
economy : 2862730346, 60, 5, [267593, 655078]
economy : 8375886985, 167, 0, [781975, 771686]
economy : 1186515066, 98, 1, [781975, 422578]
economy : 2601383138, 89, 1, [599912, 655078]
business : 3924297541, 40, 2, [422578, 771686]
business : 5385142634, 89, 10, [559233, 954691]
economy : 7190978036, 177, 3, [422578, 781975]
luxury : 5578778266, 46, 2, [267593, 422578]
economy : 3605183168, 87, 0, [643504, 954691]
economy : 1136158108, 91, 1, [599912, 781975]
economy : 2255349208, 147, 1, [599912, 643504]
economy : 5168209596, 163, 0, [954691, 919072]
economy : 8815092639, 53, 1, [954691, 781975]
economy : 4970822972, 139, 2, [643504, 559233]
economy : 2555308701, 141, 2, [643504, 599912]
business : 9116201945, 130, 3, [771686, 643504]
first : 7346876731, 139, 2, [781975, 599912]
economy : 8108209008, 180, 1, [771686, 954691]
economy : 2518845449, 41, 3, [599912, 781975]
economy : 1155171016, 147, 3, [919072, 422578]
business : 5902558567, 195, 0, [919072, 771686]
economy : 8565955932, 50, 10, [599912, 954691]
economy : 4438699341, 152, 6, [267593, 643504]
first : 9558468299, 78, 0, [559233, 919072]
business : 3975853770, 68, 0, [267593, 422578]
economy : 3660332412, 69, 1, [771686, 267593]
economy : 8735895211, 119, 1, [599912, 422578]
first : 9671820260, 137, 2, [771686, 559233]
economy : 4636720771, 83, 3, [954691, 643504]
luxury : 4148269466, 78, 2, [771686, 954691]
economy : 1047722551, 71, 2, [422578, 655078]
economy : 7159166089, 40, 1, [919072, 267593]
business : 7608753456, 131, 7, [422578, 643504]
luxury : 9846881277, 104, 9, [781975, 771686]
economy : 7895058621, 139, 1, [559233, 267593]
economy : 9100854176, 68, 4, [559233, 919072]
economy : 6663070293, 179, 5, [559233, 655078]
first : 7136432040, 51, 4, [781975, 422578]
economy : 3855009815, 100, 2, [655078, 781975]
economy : 7312981740, 106, 1, [643504, 655078]
business : 8762903684, 93, 1, [559233, 267593]
first : 8258222905, 81, 2, [919072, 422578]
economy : 7667865462, 199, 0, [954691, 655078]
economy : 4359942997, 125, 3, [267593, 599912]
business : 1390644233, 123, 1, [422578, 559233]
economy : 8549072621, 106, 2, [559233, 599912]
economy : 9563961310, 83, 1, [781975, 919072]
economy : 5265929918, 119, 7, [559233, 599912]
economy : 6727983422, 68, 1, [771686, 954691]
economy : 5886265286, 69, 2, [599912, 781975]
economy : 1539895243, 141, 2, [559233, 919072]
economy : 3793958086, 72, 1, [771686, 267593]
business : 5423980606, 185, 1, [422578, 267593]
first : 9600205934, 104, 3, [599912, 954691]
economy : 1405183873, 57, 0, [771686, 919072]
economy : 2952118261, 160, 5, [599912, 771686]
economy : 7266772410, 114, 1, [559233, 599912]
economy : 4029953100, 86, 1, [267593, 559233]
economy : 8131737034, 125, 0, [781975, 599912]
first : 9924493464, 106, 1, [771686, 267593]
first : 8465936494, 48, 1, [267593, 599912]
first : 1398522623, 44, 5, [919072, 599912]
economy : 6040271448, 156, 0, [599912, 781975]
economy : 5858766736, 82, 1, [781975, 559233]
business : 2958427221, 145, 1, [954691, 267593]
economy : 3294365524, 176, 1, [267593, 422578]
economy : 3780148205, 178, 2, [954691, 771686]
business : 7671439936, 152, 3, [267593, 771686]
economy : 4302851043, 153, 1, [267593, 422578]
economy : 4453403038, 180, 7, [954691, 559233]
economy : 8643175752, 173, 0, [771686, 422578]
economy : 8875573009, 188, 2, [781975, 771686]
economy : 7215855973, 149, 2, [919072, 267593]
economy : 2413990709, 108, 2, [559233, 267593]
economy : 9890002119, 153, 0, [781975, 655078]
first : 7377556532, 125, 2, [643504, 655078]
economy : 9302118089, 200, 2, [599912, 919072]
economy : 6373807836, 192, 4, [643504, 267593]
economy : 9766391517, 170, 8, [559233, 267593]
business : 9595638289, 66, 4, [599912, 919072]
economy : 3838011079, 115, 6, [954691, 422578]
economy : 6357705126, 140, 3, [919072, 643504]
business : 7141234416, 44, 1, [599912, 559233]
economy : 9059119679, 103, 2, [267593, 643504]
economy : 1922948669, 197, 0, [559233, 919072]
business : 9985007959, 47, 2, [781975, 655078]
economy : 2006723061, 138, 10, [919072, 599912]
economy : 7662813132, 53, 10, [771686, 422578]
business : 8149268814, 167, 1, [422578, 781975]
first : 7870207219, 86, 1, [559233, 643504]
economy : 3338951396, 114, 9, [655078, 781975]
economy : 8005873919, 105, 0, [771686, 919072]
economy : 8725444530, 174, 2, [781975, 267593]
economy : 9993274053, 153, 4, [643504, 422578]
economy : 3377296950, 65, 3, [919072, 655078]
economy : 2509626043, 63, 1, [655078, 599912]
economy : 2742115525, 74, 0, [919072, 954691]
economy : 2478364739, 174, 2, [655078, 781975]
economy : 7329133440, 159, 1, [954691, 267593]
economy : 5480720770, 86, 8, [422578, 559233]
economy : 3132089883, 190, 1, [599912, 655078]
economy : 6875587568, 72, 3, [643504, 267593]
first : 5079558223, 104, 1, [655078, 267593]
economy : 3421644246, 43, 6, [954691, 599912]
economy : 7380655263, 124, 1, [655078, 781975]
economy : 1281447673, 185, 2, [781975, 919072]
business : 4353690636, 92, 1, [954691, 771686]
business : 5089827465, 84, 0, [559233, 655078]
economy : 2477065506, 151, 10, [559233, 655078]
economy : 9936083930, 58, 1, [559233, 919072]
economy : 7682954392, 103, 1, [559233, 954691]
economy : 7167322273, 61, 1, [781975, 267593]
economy : 6461436533, 173, 3, [655078, 954691]
business : 4958810947, 69, 1, [267593, 655078]
economy : 8344284862, 173, 1, [655078, 771686]
business : 9609878902, 172, 1, [267593, 422578]
economy : 4896375059, 137, 1, [919072, 655078]
business : 6980792219, 126, 1, [954691, 781975]
economy : 4090486217, 94, 3, [771686, 267593]
business : 1372715273, 159, 9, [643504, 599912]
business : 8287017560, 139, 1, [643504, 599912]
economy : 7213152022, 186, 8, [655078, 559233]
economy : 6787588266, 77, 2, [919072, 954691]
economy : 9697559088, 101, 1, [781975, 599912]
luxury : 8267537534, 173, 0, [771686, 643504]
economy : 9592336983, 147, 0, [954691, 267593]
first : 7718751598, 179, 3, [655078, 954691]
economy : 3036371817, 160, 2, [919072, 655078]
economy : 7342118228, 68, 2, [422578, 599912]
economy : 4466174590, 131, 1, [655078, 422578]
first : 8360326589, 71, 4, [599912, 954691]
economy : 3209927821, 174, 1, [559233, 919072]
business : 3691661358, 75, 3, [771686, 422578]
economy : 8356996806, 86, 8, [655078, 643504]
economy : 5822960882, 113, 0, [643504, 771686]
economy : 4611610593, 102, 1, [655078, 781975]
first : 2539346611, 200, 2, [954691, 655078]
economy : 3948354694, 139, 1, [781975, 599912]
economy : 9243087074, 159, 2, [267593, 771686]
economy : 4470640490, 117, 2, [267593, 781975]
economy : 8022756419, 69, 1, [422578, 781975]
economy : 2602462170, 87, 1, [422578, 655078]
business : 4110055918, 79, 1, [559233, 954691]
economy : 4850030877, 113, 6, [267593, 655078]
business : 4429009514, 103, 3, [954691, 267593]
first : 7671036751, 86, 0, [559233, 599912]
economy : 3472443148, 146, 2, [954691, 771686]
economy : 7323668430, 152, 1, [954691, 599912]
economy : 7004168353, 49, 2, [954691, 599912]
economy : 8332990208, 191, 5, [643504, 954691]
economy : 2524070762, 120, 1, [781975, 954691]
luxury : 5991769619, 151, 5, [771686, 919072]
economy : 8698102818, 187, 6, [919072, 599912]
economy : 4895151188, 154, 5, [422578, 771686]
business : 8817932709, 119, 1, [919072, 954691]
economy : 7613606455, 91, 1, [422578, 771686]
economy : 3710085163, 120, 1, [643504, 919072]
business : 7852841621, 148, 1, [422578, 771686]
economy : 2143368789, 135, 3, [422578, 655078]
economy : 6395549252, 76, 4, [919072, 954691]
economy : 6674530167, 100, 2, [267593, 771686]
economy : 2443527459, 51, 2, [422578, 267593]
business : 8322850287, 82, 2, [267593, 559233]
economy : 2576472540, 105, 2, [655078, 643504]
economy : 2488451493, 71, 2, [267593, 559233]
first : 1994360853, 68, 1, [781975, 599912]
first : 5832487757, 144, 2, [771686, 655078]
business : 4688979025, 116, 2, [599912, 954691]
business : 6511663209, 183, 1, [919072, 781975]
economy : 2266725863, 185, 2, [267593, 643504]
economy : 6895984856, 77, 2, [954691, 422578]
economy : 2389030681, 72, 0, [771686, 599912]
economy : 3590139199, 55, 0, [267593, 599912]
economy : 6730534848, 97, 6, [954691, 771686]
luxury : 5519627353, 152, 3, [655078, 267593]
first : 2678044881, 146, 3, [422578, 954691]
economy : 5823012569, 88, 1, [771686, 267593]
economy : 2225500571, 125, 2, [655078, 781975]
economy : 1696271216, 101, 2, [919072, 422578]
economy : 6143982961, 195, 2, [422578, 954691]
economy : 7400764545, 165, 1, [771686, 559233]
economy : 4914066419, 185, 1, [599912, 919072]
economy : 8244486386, 59, 2, [781975, 643504]
economy : 8059388590, 200, 1, [655078, 422578]
economy : 4522736186, 93, 2, [954691, 422578]
economy : 7794205229, 121, 2, [655078, 771686]
first : 3441285457, 91, 2, [781975, 954691]
luxury : 2620537549, 100, 2, [919072, 599912]
first : 6577293061, 130, 3, [655078, 781975]
economy : 3825975215, 156, 2, [643504, 771686]
economy : 6559403250, 170, 2, [655078, 771686]
first : 8868117424, 118, 1, [954691, 781975]
economy : 5655436249, 84, 6, [643504, 771686]
business : 6318426246, 42, 0, [267593, 422578]
economy : 4403211122, 118, 2, [954691, 559233]
business : 1550495560, 119, 1, [954691, 781975]
economy : 9998486764, 100, 2, [954691, 655078]
economy : 1853890231, 196, 8, [599912, 954691]
economy : 8913837904, 57, 1, [559233, 267593]
economy : 1771554586, 130, 2, [919072, 599912]
first : 6102915244, 115, 1, [771686, 643504]
economy : 1217069707, 97, 0, [954691, 559233]
economy : 7147858704, 139, 1, [267593, 643504]
economy : 4719285896, 129, 0, [919072, 599912]
luxury : 9872313754, 103, 2, [643504, 267593]
economy : 1929548882, 96, 0, [422578, 781975]
economy : 3231787570, 68, 10, [781975, 643504]
economy : 6271120095, 149, 3, [267593, 771686]
economy : 5436552372, 126, 1, [771686, 559233]
economy : 6714102967, 124, 10, [422578, 771686]
economy : 5163658298, 40, 0, [559233, 781975]
economy : 3724663367, 95, 2, [954691, 771686]
economy : 2421129999, 112, 1, [267593, 781975]
economy : 2354912751, 158, 1, [781975, 267593]
economy : 6236990547, 107, 2, [954691, 643504]
economy : 8063774572, 78, 0, [781975, 643504]
business : 2196282849, 134, 6, [919072, 267593]
economy : 5107556240, 156, 1, [267593, 643504]
luxury : 2425941520, 125, 2, [422578, 559233]
economy : 4596637486, 141, 1, [954691, 919072]
economy : 5201034764, 174, 1, [422578, 781975]
economy : 6110183381, 191, 0, [643504, 559233]
business : 4111656454, 105, 4, [267593, 781975]
economy : 1961820880, 121, 2, [267593, 643504]
economy : 2262128097, 83, 2, [559233, 267593]
economy : 4097699380, 88, 1, [655078, 781975]
business : 8753115845, 89, 2, [599912, 643504]
economy : 9646121768, 117, 2, [559233, 771686]
economy : 9798168286, 182, 0, [781975, 655078]
economy : 5513366322, 67, 1, [599912, 267593]
business : 1324998506, 96, 2, [781975, 559233]
economy : 4412614468, 78, 2, [643504, 954691]
business : 5538508203, 187, 1, [655078, 267593]
economy : 6903727032, 118, 4, [267593, 599912]
economy : 4301567805, 115, 4, [771686, 599912]
economy : 9612812360, 180, 0, [643504, 954691]
economy : 8823180171, 173, 8, [655078, 422578]
economy : 3565592912, 158, 3, [919072, 559233]
business : 8689320404, 170, 4, [771686, 781975]
business : 7439740472, 120, 2, [599912, 655078]
economy : 9284657206, 176, 2, [919072, 643504]
economy : 8486262990, 123, 2, [655078, 599912]
economy : 2822222817, 196, 1, [954691, 771686]
business : 2249935007, 168, 0, [267593, 599912]
economy : 2023755972, 72, 5, [781975, 954691]
business : 8883050536, 193, 0, [919072, 771686]
business : 6680773061, 122, 8, [599912, 919072]
economy : 7842208960, 90, 9, [771686, 422578]
economy : 5189582506, 156, 4, [422578, 267593]
luxury : 9105610043, 56, 0, [267593, 781975]
business : 5425799675, 73, 0, [559233, 919072]
economy : 1670921007, 50, 4, [267593, 599912]
luxury : 3209152586, 193, 1, [559233, 655078]
economy : 2512503944, 179, 1, [954691, 267593]
economy : 7970589963, 93, 2, [919072, 771686]
economy : 4001857582, 76, 2, [643504, 559233]
business : 7797447616, 126, 0, [954691, 643504]
business : 3152223543, 76, 0, [422578, 643504]
economy : 6335535977, 77, 1, [919072, 559233]
economy : 6694523998, 186, 1, [954691, 771686]
economy : 3636081309, 194, 1, [771686, 267593]
economy : 2371153150, 77, 4, [599912, 267593]
economy : 8317906101, 114, 5, [599912, 655078]
economy : 1559051297, 126, 3, [643504, 559233]
economy : 3068521102, 59, 1, [599912, 422578]
economy : 1598489324, 85, 2, [771686, 559233]
business : 6833293470, 63, 1, [643504, 655078]
economy : 7841200484, 130, 2, [643504, 919072]
business : 8222696319, 41, 0, [954691, 643504]
business : 3242105947, 42, 10, [643504, 781975]
economy : 3484436224, 111, 1, [559233, 643504]
economy : 4700564117, 52, 1, [655078, 771686]
business : 4546029568, 92, 0, [267593, 599912]
business : 4752169168, 67, 0, [267593, 655078]
economy : 1775572467, 81, 1, [655078, 422578]
economy : 8576304826, 89, 1, [919072, 655078]
economy : 2144430909, 73, 1, [422578, 919072]
economy : 9847272869, 171, 3, [781975, 422578]
economy : 5241411414, 131, 2, [422578, 771686]
economy : 4215097025, 72, 4, [599912, 643504]
economy : 7739872137, 97, 1, [422578, 599912]
economy : 7922569917, 66, 0, [954691, 643504]
economy : 5241066015, 156, 7, [771686, 422578]
economy : 4858803841, 199, 1, [919072, 422578]
economy : 5785302445, 192, 1, [781975, 267593]
economy : 5153943843, 82, 7, [655078, 771686]
economy : 8744254203, 157, 1, [954691, 643504]
luxury : 1768409624, 177, 2, [559233, 919072]
business : 6280423697, 80, 5, [643504, 422578]
economy : 9797157454, 97, 9, [422578, 267593]
economy : 2340419959, 52, 1, [771686, 643504]
business : 2872283523, 96, 1, [267593, 559233]
economy : 3890733096, 142, 1, [954691, 599912]
economy : 2332613252, 171, 1, [655078, 771686]
economy : 1566116001, 183, 1, [643504, 599912]
economy : 3437614472, 167, 1, [559233, 655078]
luxury : 2498390508, 71, 1, [559233, 781975]
business : 1222991050, 55, 2, [655078, 771686]
first : 6885861696, 95, 1, [559233, 267593]
economy : 1343276198, 52, 9, [781975, 643504]
business : 1521008183, 119, 3, [267593, 954691]
economy : 3021904313, 160, 2, [919072, 655078]
economy : 6969380288, 194, 5, [599912, 954691]
economy : 9414645437, 134, 3, [599912, 655078]
economy : 9610382096, 114, 3, [954691, 655078]
economy : 8342379695, 160, 4, [771686, 643504]
economy : 3718093714, 44, 4, [422578, 643504]
luxury : 1592269671, 159, 10, [781975, 771686]
economy : 1388903236, 125, 2, [954691, 643504]
economy : 2784377128, 98, 1, [781975, 919072]
economy : 9319521503, 164, 2, [771686, 655078]
economy : 5610043668, 96, 2, [771686, 919072]
first : 4206477866, 73, 8, [655078, 954691]
economy : 5712489671, 178, 2, [422578, 559233]
economy : 2582386325, 177, 2, [267593, 781975]
business : 7630776477, 56, 2, [422578, 599912]
economy : 2092924255, 65, 2, [422578, 954691]
business : 1411993952, 57, 1, [781975, 559233]
economy : 1607860773, 193, 1, [643504, 267593]
business : 9842749451, 169, 2, [781975, 559233]
economy : 9621545971, 52, 1, [643504, 771686]
business : 9204836986, 119, 5, [599912, 781975]
economy : 1120634577, 196, 7, [771686, 267593]
business : 5196242267, 113, 2, [422578, 781975]
economy : 1182917532, 115, 0, [919072, 559233]
economy : 3271641496, 77, 1, [422578, 771686]
first : 3851749267, 174, 1, [643504, 655078]
economy : 7862979324, 87, 0, [781975, 954691]
economy : 3586703582, 53, 2, [655078, 267593]
economy : 6431209408, 80, 2, [267593, 655078]
economy : 8250997068, 152, 1, [954691, 267593]
business : 2459270793, 109, 2, [655078, 267593]
luxury : 5704801828, 173, 1, [781975, 599912]
economy : 7415394526, 85, 6, [267593, 422578]
economy : 1981098108, 114, 3, [267593, 599912]
economy : 5152307345, 180, 0, [422578, 919072]
economy : 3081202594, 185, 1, [643504, 599912]
business : 2109146224, 98, 1, [559233, 643504]
economy : 6126405142, 199, 3, [599912, 954691]
economy : 6239409956, 105, 2, [559233, 422578]
economy : 6006403880, 49, 4, [643504, 599912]
economy : 8468777800, 144, 0, [655078, 771686]
economy : 3657052148, 195, 1, [643504, 771686]
economy : 9837074926, 180, 0, [919072, 422578]
economy : 9045160042, 125, 2, [559233, 422578]
business : 4943058764, 87, 1, [422578, 559233]
economy : 7916897605, 78, 2, [559233, 643504]
economy : 5479636647, 169, 2, [781975, 643504]
